Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Judas_Long,Outcome,Entry,SL,TP,Judas_Short
2000-10-19 12:00:00,50.0,1.4452,Yes,Short,,Loss,1.4452,1.4487,1.4382,1.0
2000-10-23 14:00:00,50.0,1.4545,Yes,Short,,Loss,1.4545,1.4578,1.4479,1.0
2000-10-24 12:00:00,50.0,1.4539,Yes,Long,1.0,Loss,1.4539,1.4507,1.4603,
2000-10-30 16:00:00,50.0,1.4527,Yes,Short,,Win,1.4527,1.4635,1.4311,1.0
2000-10-31 11:00:00,50.0,1.4474,Yes,Short,,Loss,1.4474,1.453,1.4362,1.0
2000-10-31 18:00:00,25.0,1.451,Yes,Short,,Loss,1.451,1.455,1.443,1.0
2000-11-01 11:00:00,25.0,1.448,Yes,Short,,Win,1.448,1.4575,1.429,1.0
2000-11-02 12:00:00,0.1,1.4531,Yes,Long,1.0,Loss,1.4531,1.4459,1.4675,
2000-11-06 12:00:00,1.4,1.447,Yes,Short,,Win,1.447,1.4522,1.4366,1.0
2000-11-07 10:00:00,0.3,1.4274,Yes,Short,,Loss,1.4274,1.4325,1.4172,1.0
2000-11-09 13:00:00,0.0,1.4162,Yes,Long,1.0,Win,1.4162,1.4134,1.4218,
2000-11-15 10:00:00,50.0,1.4325,Yes,Short,,Win,1.4325,1.4341,1.4285,1.0
2000-11-16 11:00:00,0.0,1.4259,Yes,Long,1.0,Loss,1.4259,1.4213,1.4351,
2000-11-20 10:00:00,25.0,1.4232,Yes,Long,1.0,Win,1.4232,1.4209,1.4278,
2000-11-21 12:00:00,25.0,1.4228,Yes,Short,,Win,1.4228,1.4295,1.4094,1.0
2000-11-22 10:00:00,25.0,1.4195,Yes,Short,,Win,1.4195,1.423,1.4125,1.0
2000-11-23 12:00:00,0.0,1.4043,Yes,Long,1.0,Loss,1.4043,1.4025,1.4083,
2000-11-28 14:00:00,50.0,1.4213,Yes,Long,1.0,Loss,1.4213,1.4146,1.4347,
2000-11-30 10:00:00,50.0,1.4229,Yes,Short,,Win,1.4229,1.4238,1.4189,1.0
2001-01-02 11:00:00,68.8,1.494,Yes,Short,,Win,1.494,1.4958,1.49,1.0
2001-01-03 10:00:00,67.5,1.5042,Yes,Long,1.0,Loss,1.5042,1.4987,1.5152,
2001-01-08 11:00:00,83.8,1.503,Yes,Short,,Win,1.503,1.5107,1.4876,1.0
2001-01-10 10:00:00,28.7,1.4875,Yes,Short,,Loss,1.4875,1.492,1.4785,1.0
2001-01-22 18:00:00,25.0,1.466,Yes,Long,1.0,Loss,1.466,1.4545,1.489,
2001-01-23 13:00:00,0.0,1.4709,Yes,Short,,Win,1.4709,1.474,1.4647,1.0
2001-01-24 12:00:00,25.0,1.467,Yes,Long,1.0,Loss,1.467,1.4621,1.4768,
2001-01-25 10:00:00,25.0,1.4553,Yes,Long,1.0,Loss,1.4553,1.4524,1.4611,
2001-01-25 16:00:00,25.0,1.4545,Yes,Long,1.0,Win,1.4545,1.447,1.4695,
2001-01-29 11:00:00,50.0,1.4605,Yes,Short,,Loss,1.4605,1.4646,1.4523,1.0
2001-01-30 10:00:00,25.0,1.458,Yes,Long,1.0,Loss,1.458,1.4571,1.462,
2001-01-30 13:00:00,25.0,1.4589,Yes,Long,1.0,Win,1.4589,1.456,1.4647,
2001-01-31 11:00:00,0.0,1.4623,Yes,Short,,Win,1.4623,1.464,1.4583,1.0
2001-02-06 10:00:00,19.5,1.4719,Yes,Long,1.0,Loss,1.4719,1.4699,1.4759,
2001-02-07 11:00:00,20.4,1.4573,Yes,Long,1.0,Win,1.4573,1.4545,1.4629,
2001-02-08 10:00:00,3.2,1.4548,Yes,Long,1.0,Loss,1.4548,1.4521,1.4602,
2001-02-08 12:00:00,3.2,1.4539,Yes,Short,,Win,1.4539,1.4552,1.4499,1.0
2001-02-12 10:00:00,0.0,1.4519,Yes,Short,,Loss,1.4519,1.4532,1.4479,1.0
2001-02-12 14:00:00,0.0,1.4516,Yes,Short,,Loss,1.4516,1.4546,1.4456,1.0
2001-02-13 11:00:00,25.0,1.4526,Yes,Long,1.0,Win,1.4526,1.4484,1.461,
2001-02-14 10:00:00,50.0,1.4533,Yes,Short,,Loss,1.4533,1.4548,1.4493,1.0
2001-02-14 11:00:00,50.0,1.4562,Yes,Long,1.0,Loss,1.4562,1.4505,1.4676,
2001-02-15 11:00:00,50.0,1.4565,Yes,Short,,Win,1.4565,1.4609,1.4477,1.0
2001-02-19 16:00:00,25.0,1.449,Yes,Short,,Win,1.449,1.4536,1.4398,1.0
2001-02-21 10:00:00,0.0,1.4465,Yes,Long,1.0,Loss,1.4465,1.4425,1.4545,
2001-02-21 12:00:00,0.0,1.4445,Yes,Long,1.0,Loss,1.4445,1.4425,1.4485,
2001-02-22 11:00:00,25.0,1.4412,Yes,Short,,Loss,1.4412,1.4448,1.434,1.0
2001-02-27 10:00:00,25.0,1.447,Yes,Short,,Win,1.447,1.4477,1.443,1.0
2001-02-28 16:00:00,0.0,1.4415,Yes,Short,,Loss,1.4415,1.449,1.4265,1.0
2001-03-05 12:00:00,44.3,1.4693,Yes,Long,1.0,Loss,1.4693,1.4665,1.4749,
2001-03-06 11:00:00,52.1,1.4667,Yes,Short,,Loss,1.4667,1.4689,1.4623,1.0
2001-03-06 14:00:00,53.0,1.4658,Yes,Short,,Loss,1.4658,1.4691,1.4592,1.0
2001-03-12 17:00:00,56.3,1.4663,Yes,Long,1.0,Loss,1.4663,1.4628,1.4733,
2001-03-14 11:00:00,1.9,1.4504,Yes,Long,1.0,Loss,1.4504,1.444,1.4632,
2001-03-15 10:00:00,0.0,1.447,Yes,Long,1.0,Loss,1.447,1.443,1.455,
2001-03-15 17:00:00,0.0,1.4445,Yes,Long,1.0,Loss,1.4445,1.4416,1.4503,
2001-03-19 14:00:00,0.0,1.4307,Yes,Short,,Win,1.4307,1.434,1.4241,1.0
2001-03-26 12:00:00,25.0,1.433,Yes,Short,,Loss,1.433,1.4349,1.429,1.0
2001-03-27 14:00:00,25.0,1.4344,Yes,Long,1.0,Win,1.4344,1.433,1.4384,
2001-03-28 11:00:00,50.0,1.434,Yes,Long,1.0,Loss,1.434,1.4323,1.438,
2001-03-28 17:00:00,50.0,1.435,Yes,Long,1.0,Loss,1.435,1.4295,1.446,
2001-03-29 14:00:00,0.1,1.4382,Yes,Short,,Win,1.4382,1.4419,1.4308,1.0
2001-04-04 10:00:00,0.0,1.4325,Yes,Long,1.0,Loss,1.4325,1.4313,1.4365,
2001-04-04 12:00:00,25.0,1.4329,Yes,Long,1.0,Win,1.4329,1.43,1.4387,
2001-04-05 11:00:00,50.0,1.4349,Yes,Short,,Loss,1.4349,1.4401,1.4245,1.0
2001-04-10 15:00:00,58.7,1.4431,Yes,Long,1.0,Loss,1.4431,1.4412,1.4471,
2001-04-11 10:00:00,37.3,1.4338,Yes,Short,,Loss,1.4338,1.436,1.4294,1.0
2001-04-11 15:00:00,38.5,1.4327,Yes,Short,,Loss,1.4327,1.4385,1.4211,1.0
2001-04-12 13:00:00,25.3,1.4365,Yes,Long,1.0,Loss,1.4365,1.4326,1.4443,
2001-04-16 16:00:00,38.9,1.4334,Yes,Short,,Loss,1.4334,1.4356,1.429,1.0
2001-04-17 10:00:00,29.8,1.4398,Yes,Short,,Loss,1.4398,1.4417,1.4358,1.0
2001-04-19 11:00:00,0.0,1.4286,Yes,Short,,Loss,1.4286,1.431,1.4238,1.0
2001-04-23 13:00:00,50.0,1.4456,Yes,Long,1.0,Loss,1.4456,1.4384,1.46,
2001-04-24 12:00:00,3.8,1.4382,Yes,Short,,Loss,1.4382,1.4421,1.4304,1.0
2001-04-24 18:00:00,4.9,1.4365,Yes,Short,,Loss,1.4365,1.4441,1.4213,1.0
2001-04-26 12:00:00,3.2,1.4392,Yes,Short,,Loss,1.4392,1.442,1.4336,1.0
2001-04-26 18:00:00,4.4,1.4405,Yes,Short,,Loss,1.4405,1.4434,1.4347,1.0
2001-04-30 11:00:00,31.7,1.4374,Yes,Long,1.0,Loss,1.4374,1.4332,1.4458,
2001-04-30 16:00:00,30.7,1.4348,Yes,Long,1.0,Loss,1.4348,1.4316,1.4412,
2001-05-01 18:00:00,0.5,1.4325,Yes,Long,1.0,Win,1.4325,1.4288,1.4399,
2001-05-03 12:00:00,25.0,1.4335,Yes,Short,,Loss,1.4335,1.4374,1.4257,1.0
2001-05-03 18:00:00,25.0,1.4331,Yes,Short,,Loss,1.4331,1.4383,1.4227,1.0
2001-05-10 10:00:00,0.0,1.4235,Yes,Short,,Loss,1.4235,1.425,1.4195,1.0
2001-05-10 16:00:00,0.0,1.4199,Yes,Short,,Loss,1.4199,1.4287,1.4023,1.0
2001-05-14 10:00:00,0.0,1.4182,Yes,Long,1.0,Loss,1.4182,1.4174,1.4222,
2001-05-14 14:00:00,0.0,1.419,Yes,Long,1.0,Win,1.419,1.416,1.425,
2001-05-15 10:00:00,25.0,1.4192,Yes,Short,,Loss,1.4192,1.42,1.4152,1.0
2001-05-15 12:00:00,25.0,1.4189,Yes,Short,,Loss,1.4189,1.4201,1.4149,1.0
2001-05-17 10:00:00,50.0,1.4298,Yes,Long,1.0,Loss,1.4298,1.4284,1.4338,
2001-05-17 18:00:00,50.0,1.4304,Yes,Long,1.0,Loss,1.4304,1.4274,1.4364,
2001-05-21 10:00:00,25.0,1.4394,Yes,Short,,Win,1.4394,1.4419,1.4344,1.0
2001-05-22 11:00:00,74.5,1.4395,Yes,Short,,Win,1.4395,1.4409,1.4355,1.0
2001-05-28 12:00:00,0.0,1.4208,Yes,Long,1.0,Loss,1.4208,1.4195,1.4248,
2001-05-28 16:00:00,0.0,1.4208,Yes,Long,1.0,Loss,1.4208,1.4191,1.4248,
2001-05-29 14:00:00,25.0,1.4192,Yes,Long,1.0,Win,1.4192,1.4153,1.427,
2001-05-30 11:00:00,0.0,1.4221,Yes,Long,1.0,Loss,1.4221,1.4212,1.4261,
2001-05-30 13:00:00,0.0,1.4224,Yes,Long,1.0,Loss,1.4224,1.4205,1.4264,
2001-06-04 10:00:00,0.0,1.4195,Yes,Short,,Win,1.4195,1.4216,1.4153,1.0
2001-06-05 15:00:00,25.0,1.4107,Yes,Long,1.0,Loss,1.4107,1.4067,1.4187,
2001-06-07 10:00:00,0.0,1.3925,Yes,Long,1.0,Loss,1.3925,1.387,1.4035,
2001-06-07 18:00:00,0.0,1.3892,Yes,Long,1.0,Loss,1.3892,1.3816,1.4044,
2001-06-12 10:00:00,0.0,1.3735,Yes,Long,1.0,Win,1.3735,1.3684,1.3837,
2001-06-13 10:00:00,0.0,1.3725,Yes,Short,,Loss,1.3725,1.3745,1.3685,1.0
2001-06-13 11:00:00,0.0,1.3762,Yes,Long,1.0,Win,1.3762,1.3716,1.3854,
2001-06-14 12:00:00,50.0,1.3898,Yes,Short,,Loss,1.3898,1.3933,1.3828,1.0
2001-06-18 14:00:00,50.0,1.4028,Yes,Short,,Win,1.4028,1.408,1.3924,1.0
2001-06-20 11:00:00,19.2,1.3989,Yes,Long,1.0,Loss,1.3989,1.3962,1.4043,
2001-06-25 10:00:00,85.3,1.4155,Yes,Short,,Loss,1.4155,1.4169,1.4115,1.0
2001-06-25 14:00:00,85.8,1.4154,Yes,Short,,Loss,1.4154,1.4179,1.4104,1.0
2001-06-26 10:00:00,58.5,1.4138,Yes,Long,1.0,Loss,1.4138,1.4124,1.4178,
2001-06-26 15:00:00,57.3,1.414,Yes,Long,1.0,Win,1.414,1.4116,1.4188,
2001-06-27 14:00:00,31.7,1.4165,Yes,Short,,Win,1.4165,1.4226,1.4043,1.0
2001-06-28 10:00:00,79.4,1.4156,Yes,Short,,Win,1.4156,1.4199,1.407,1.0
2001-07-02 14:00:00,17.3,1.4157,Yes,Long,1.0,Loss,1.4157,1.4105,1.4261,
2001-07-04 10:00:00,4.4,1.4064,Yes,Long,1.0,Loss,1.4064,1.4053,1.4104,
2001-07-04 12:00:00,2.2,1.4062,Yes,Long,1.0,Loss,1.4062,1.4047,1.4102,
2001-07-05 12:00:00,0.0,1.4054,Yes,Long,1.0,Loss,1.4054,1.4022,1.4118,
2001-07-09 10:00:00,25.0,1.4116,Yes,Short,,Win,1.4116,1.4133,1.4076,1.0
2001-07-10 11:00:00,25.0,1.4094,Yes,Short,,Loss,1.4094,1.4104,1.4054,1.0
2001-07-10 14:00:00,25.0,1.4098,Yes,Short,,Loss,1.4098,1.4135,1.4024,1.0
2001-07-12 10:00:00,25.0,1.4074,Yes,Short,,Win,1.4074,1.4101,1.402,1.0
2001-07-16 11:00:00,0.0,1.4007,Yes,Long,1.0,Loss,1.4007,1.3983,1.4055,
2001-07-17 14:00:00,25.0,1.3988,Yes,Long,1.0,Win,1.3988,1.3939,1.4086,
2001-07-19 13:00:00,25.0,1.4196,Yes,Long,1.0,Loss,1.4196,1.4172,1.4244,
2001-07-23 11:00:00,62.5,1.4251,Yes,Long,1.0,Loss,1.4251,1.4237,1.4291,
2001-07-24 13:00:00,18.4,1.4197,Yes,Long,1.0,Win,1.4197,1.4158,1.4275,
2001-07-25 11:00:00,50.9,1.4211,Yes,Long,1.0,Win,1.4211,1.4192,1.4251,
2001-07-26 10:00:00,81.4,1.4291,Yes,Short,,Loss,1.4291,1.4308,1.4251,1.0
2001-07-26 15:00:00,82.8,1.4273,Yes,Short,,Loss,1.4273,1.4316,1.4187,1.0
2001-07-30 13:00:00,25.9,1.4231,Yes,Long,1.0,Win,1.4231,1.421,1.4273,
2001-07-31 10:00:00,17.7,1.4286,Yes,Short,,Win,1.4286,1.4304,1.4246,1.0
2001-08-02 10:00:00,55.0,1.435,Yes,Short,,Win,1.435,1.436,1.431,1.0
2001-08-07 16:00:00,0.2,1.4183,Yes,Long,1.0,Loss,1.4183,1.4148,1.4253,
2001-08-08 10:00:00,0.0,1.4175,Yes,Short,,Win,1.4175,1.4182,1.4135,1.0
2001-08-13 12:00:00,25.0,1.4241,Yes,Short,,Loss,1.4241,1.4277,1.4169,1.0
2001-08-14 10:00:00,0.0,1.4203,Yes,Long,1.0,Loss,1.4203,1.419,1.4243,
2001-08-14 14:00:00,0.0,1.4205,Yes,Long,1.0,Win,1.4205,1.4178,1.4259,
2001-08-16 15:00:00,30.1,1.4463,Yes,Short,,Loss,1.4463,1.4522,1.4345,1.0
2001-08-20 11:00:00,40.0,1.4457,Yes,Short,,Loss,1.4457,1.4478,1.4415,1.0
2001-08-22 10:00:00,67.9,1.4536,Yes,Short,,Loss,1.4536,1.4549,1.4496,1.0
2001-08-27 11:00:00,26.4,1.4421,Yes,Long,1.0,Loss,1.4421,1.4416,1.4461,
2001-08-27 16:00:00,23.8,1.443,Yes,Long,1.0,Loss,1.443,1.4416,1.447,
2001-08-28 10:00:00,39.3,1.4411,Yes,Long,1.0,Loss,1.4411,1.4403,1.4451,
2001-08-28 16:00:00,33.4,1.4414,Yes,Long,1.0,Win,1.4414,1.438,1.4482,
2001-08-29 11:00:00,1.4,1.4532,Yes,Short,,Loss,1.4532,1.456,1.4476,1.0
2001-08-29 16:00:00,1.4,1.4517,Yes,Short,,Loss,1.4517,1.4577,1.4397,1.0
2001-08-30 18:00:00,52.3,1.4496,Yes,Short,,Loss,1.4496,1.455,1.4388,1.0
2001-09-03 10:00:00,58.0,1.4529,Yes,Short,,Loss,1.4529,1.4539,1.4489,1.0
2001-09-03 13:00:00,57.8,1.4532,Yes,Short,,Loss,1.4532,1.456,1.4476,1.0
2001-09-04 16:00:00,32.5,1.4501,Yes,Long,1.0,Loss,1.4501,1.4462,1.4579,
2001-09-05 11:00:00,5.7,1.442,Yes,Short,,Loss,1.442,1.446,1.434,1.0
2001-09-05 14:00:00,5.7,1.4471,Yes,Long,1.0,Win,1.4471,1.4409,1.4595,
2001-09-10 17:00:00,62.3,1.4627,Yes,Short,,Win,1.4627,1.4669,1.4543,1.0
2001-09-11 13:00:00,58.5,1.4561,Yes,Long,1.0,Win,1.4561,1.4536,1.4611,
2001-09-13 12:00:00,45.8,1.467,Yes,Long,1.0,Win,1.467,1.4657,1.471,
2001-09-17 12:00:00,86.1,1.4756,Yes,Short,,Win,1.4756,1.4783,1.4702,1.0
2001-09-18 16:00:00,31.0,1.4642,Yes,Short,,Loss,1.4642,1.4698,1.453,1.0
2001-09-19 17:00:00,19.8,1.4661,Yes,Long,1.0,Win,1.4661,1.4624,1.4735,
2001-09-20 13:00:00,63.7,1.4673,Yes,Long,1.0,Loss,1.4673,1.4655,1.4713,
2001-09-25 12:00:00,25.0,1.463,Yes,Long,1.0,Win,1.463,1.4607,1.4676,
2001-09-26 17:00:00,25.0,1.4732,Yes,Short,,Loss,1.4732,1.4765,1.4666,1.0
2001-09-27 13:00:00,50.0,1.4749,Yes,Short,,Win,1.4749,1.477,1.4707,1.0
2001-10-01 10:00:00,10.8,1.4719,Yes,Short,,Loss,1.4719,1.4732,1.4679,1.0
2001-10-01 12:00:00,38.0,1.4719,Yes,Short,,Loss,1.4719,1.4737,1.4679,1.0
2001-10-02 10:00:00,69.1,1.4798,Yes,Long,1.0,Loss,1.4798,1.4779,1.4838,
2001-10-02 15:00:00,71.7,1.4795,Yes,Long,1.0,Loss,1.4795,1.4764,1.4857,
2001-10-09 11:00:00,27.9,1.4735,Yes,Short,,Win,1.4735,1.4747,1.4695,1.0
2001-10-10 10:00:00,0.0,1.4588,Yes,Short,,Win,1.4588,1.4605,1.4548,1.0
2001-10-15 12:00:00,25.0,1.4518,Yes,Long,1.0,Loss,1.4518,1.4492,1.457,
2001-10-16 18:00:00,25.0,1.4477,Yes,Long,1.0,Loss,1.4477,1.4427,1.4577,
2001-10-17 17:00:00,25.0,1.4479,Yes,Long,1.0,Loss,1.4479,1.4441,1.4555,
2001-10-22 10:00:00,25.0,1.4349,Yes,Short,,Win,1.4349,1.4355,1.4309,1.0
2001-10-24 13:00:00,0.0,1.4293,Yes,Short,,Win,1.4293,1.4309,1.4253,1.0
2001-10-30 12:00:00,25.0,1.4569,Yes,Long,1.0,Loss,1.4569,1.4522,1.4663,
2001-10-31 12:00:00,25.1,1.4546,Yes,Short,,Loss,1.4546,1.4563,1.4506,1.0
2001-10-31 15:00:00,25.7,1.4544,Yes,Short,,Loss,1.4544,1.4569,1.4494,1.0
2001-11-05 16:00:00,65.8,1.4579,Yes,Long,1.0,Loss,1.4579,1.4514,1.4709,
2001-11-06 17:00:00,39.0,1.4587,Yes,Long,1.0,Win,1.4587,1.4563,1.4635,
2001-11-07 12:00:00,86.5,1.4656,Yes,Short,,Win,1.4656,1.4677,1.4614,1.0
2001-11-12 16:00:00,55.3,1.4587,Yes,Long,1.0,Loss,1.4587,1.4518,1.4725,
2001-11-14 17:00:00,0.0,1.4429,Yes,Long,1.0,Loss,1.4429,1.4353,1.4581,
2001-11-20 14:00:00,25.0,1.4172,Yes,Short,,Loss,1.4172,1.4198,1.412,1.0
2001-11-21 15:00:00,25.0,1.4196,Yes,Short,,Win,1.4196,1.4212,1.4156,1.0
2001-11-26 16:00:00,25.0,1.4147,Yes,Short,,Loss,1.4147,1.419,1.4061,1.0
2001-11-27 17:00:00,25.0,1.414,Yes,Long,1.0,Win,1.414,1.4075,1.427,
2001-11-28 10:00:00,0.0,1.4172,Yes,Short,,Loss,1.4172,1.4191,1.4132,1.0
2002-01-02 11:00:00,34.6,1.4545,Yes,Long,1.0,Loss,1.4545,1.4479,1.4677,
2002-01-07 11:00:00,32.0,1.4429,Yes,Short,,Win,1.4429,1.4551,1.4185,1.0
2002-01-14 10:00:00,25.0,1.4494,Yes,Long,1.0,Loss,1.4494,1.4474,1.4534,
2002-01-14 13:00:00,25.0,1.4499,Yes,Long,1.0,Loss,1.4499,1.4469,1.4559,
2002-01-28 16:00:00,25.0,1.4086,Yes,Long,1.0,Loss,1.4086,1.408,1.4126,
2002-01-28 18:00:00,25.0,1.4089,Yes,Long,1.0,Win,1.4089,1.4077,1.4129,
2002-01-29 17:00:00,0.0,1.4108,Yes,Short,,Loss,1.4108,1.4129,1.4066,1.0
2002-01-30 15:00:00,50.0,1.4116,Yes,Short,,Loss,1.4116,1.4223,1.3902,1.0
2002-02-04 10:00:00,25.0,1.4169,Yes,Long,1.0,Win,1.4169,1.4145,1.4217,
2002-02-05 11:00:00,25.0,1.4218,Yes,Short,,Win,1.4218,1.4252,1.415,1.0
2002-02-06 16:00:00,25.0,1.413,Yes,Long,1.0,Win,1.413,1.4111,1.417,
2002-02-18 12:00:00,25.0,1.432,Yes,Short,,Win,1.432,1.4343,1.4274,1.0
2002-02-19 17:00:00,63.5,1.4291,Yes,Long,1.0,Loss,1.4291,1.4235,1.4403,
2002-02-25 10:00:00,84.7,1.4313,Yes,Long,1.0,Loss,1.4313,1.4302,1.4353,
2002-02-26 11:00:00,55.6,1.427,Yes,Short,,Win,1.427,1.4284,1.423,1.0
2002-02-27 10:00:00,14.8,1.4174,Yes,Long,1.0,Loss,1.4174,1.4151,1.422,
2002-02-27 12:00:00,14.8,1.4173,Yes,Long,1.0,Loss,1.4173,1.4151,1.4217,
2002-03-04 15:00:00,25.0,1.4196,Yes,Long,1.0,Loss,1.4196,1.4161,1.4266,
2002-03-05 11:00:00,25.0,1.4237,Yes,Long,1.0,Loss,1.4237,1.4209,1.4293,
2002-03-06 12:00:00,50.0,1.4225,Yes,Long,1.0,Loss,1.4225,1.4205,1.4265,
2002-03-11 12:00:00,30.2,1.4205,Yes,Long,1.0,Loss,1.4205,1.4193,1.4245,
2002-03-13 16:00:00,25.0,1.4147,Yes,Long,1.0,Win,1.4147,1.4094,1.4253,
2002-03-18 10:00:00,25.0,1.4228,Yes,Long,1.0,Win,1.4228,1.4209,1.4268,
2002-03-19 11:00:00,25.0,1.4266,Yes,Long,1.0,Loss,1.4266,1.4247,1.4306,
2002-03-20 16:00:00,50.0,1.424,Yes,Long,1.0,Win,1.424,1.4198,1.4324,
2002-03-26 16:00:00,61.3,1.4277,Yes,Long,1.0,Loss,1.4277,1.4231,1.4369,
2002-04-02 11:00:00,32.7,1.4387,Yes,Long,1.0,Loss,1.4387,1.4369,1.4427,
2002-04-02 18:00:00,34.0,1.437,Yes,Short,,Loss,1.437,1.4416,1.4278,1.0
2002-04-03 12:00:00,37.5,1.4365,Yes,Short,,Loss,1.4365,1.4384,1.4325,1.0
2002-04-03 18:00:00,13.6,1.4354,Yes,Short,,Loss,1.4354,1.4389,1.4284,1.0
2002-04-08 18:00:00,52.8,1.433,Yes,Short,,Loss,1.433,1.4362,1.4266,1.0
2002-04-09 10:00:00,47.2,1.4314,Yes,Short,,Loss,1.4314,1.432,1.4274,1.0
2002-04-09 13:00:00,45.1,1.4315,Yes,Short,,Loss,1.4315,1.4335,1.4275,1.0
2002-04-10 12:00:00,39.6,1.4374,Yes,Short,,Loss,1.4374,1.4393,1.4334,1.0
2002-04-15 12:00:00,25.0,1.4373,Yes,Short,,Loss,1.4373,1.4381,1.4333,1.0
2002-04-16 12:00:00,52.9,1.4369,Yes,Long,1.0,Win,1.4369,1.436,1.4409,
2002-04-22 15:00:00,67.9,1.447,Yes,Long,1.0,Win,1.447,1.446,1.451,
2002-04-24 10:00:00,68.9,1.4476,Yes,Short,,Loss,1.4476,1.4481,1.4436,1.0
2002-04-24 14:00:00,69.1,1.4478,Yes,Short,,Loss,1.4478,1.4489,1.4438,1.0
2002-04-29 17:00:00,62.4,1.4572,Yes,Short,,Loss,1.4572,1.462,1.4476,1.0
2002-04-30 10:00:00,86.6,1.4578,Yes,Long,1.0,Loss,1.4578,1.4567,1.4618,
2002-04-30 12:00:00,86.8,1.4579,Yes,Long,1.0,Loss,1.4579,1.4563,1.4619,
2002-05-01 14:00:00,37.1,1.458,Yes,Long,1.0,Loss,1.458,1.4567,1.462,
2002-05-01 18:00:00,36.9,1.4622,Yes,Long,1.0,Loss,1.4622,1.456,1.4746,
2002-05-06 12:00:00,68.2,1.4679,Yes,Long,1.0,Loss,1.4679,1.4669,1.4719,
2002-05-13 12:00:00,25.0,1.464,Yes,Short,,Win,1.464,1.4651,1.46,1.0
2002-05-21 17:00:00,0.0,1.4559,Yes,Long,1.0,Win,1.4559,1.4537,1.4603,
2002-05-27 17:00:00,31.5,1.4571,Yes,Long,1.0,Win,1.4571,1.4544,1.4625,
2002-05-29 18:00:00,50.0,1.4602,Yes,Short,,Loss,1.4602,1.4626,1.4554,1.0
2002-06-03 15:00:00,39.8,1.4556,Yes,Short,,Loss,1.4556,1.4575,1.4516,1.0
2002-06-04 16:00:00,42.0,1.4608,Yes,Short,,Loss,1.4608,1.4668,1.4488,1.0
2002-06-05 11:00:00,44.7,1.4589,Yes,Long,1.0,Loss,1.4589,1.4575,1.4629,
2002-06-05 14:00:00,44.7,1.4589,Yes,Long,1.0,Loss,1.4589,1.4563,1.4641,
2002-06-12 12:00:00,25.0,1.4734,Yes,Short,,Loss,1.4734,1.4761,1.468,1.0
2002-06-17 13:00:00,51.5,1.4775,Yes,Short,,Loss,1.4775,1.4791,1.4735,1.0
2002-06-19 12:00:00,92.7,1.493,Yes,Short,,Loss,1.493,1.4952,1.4886,1.0
2002-06-19 14:00:00,92.7,1.4932,Yes,Short,,Win,1.4932,1.4952,1.4892,1.0
2002-06-25 16:00:00,69.1,1.5013,Yes,Short,,Loss,1.5013,1.5045,1.4949,1.0
2002-07-01 10:00:00,69.6,1.5342,Yes,Long,1.0,Loss,1.5342,1.532,1.5386,
2002-07-01 15:00:00,69.7,1.5326,Yes,Long,1.0,Loss,1.5326,1.5279,1.542,
2002-07-02 14:00:00,69.3,1.5283,Yes,Long,1.0,Loss,1.5283,1.5235,1.5379,
2002-07-08 11:00:00,46.8,1.5317,Yes,Short,,Loss,1.5317,1.5344,1.5263,1.0
2002-07-09 11:00:00,68.2,1.5424,Yes,Short,,Loss,1.5424,1.5439,1.5384,1.0
2002-07-10 16:00:00,72.8,1.5461,Yes,Short,,Loss,1.5461,1.5529,1.5325,1.0
2002-07-16 13:00:00,64.9,1.5746,Yes,Short,,Win,1.5746,1.5788,1.5662,1.0
2002-07-17 11:00:00,94.0,1.5713,Yes,Short,,Loss,1.5713,1.578,1.5579,1.0
2002-07-18 17:00:00,44.0,1.5679,Yes,Long,1.0,Win,1.5679,1.5634,1.5769,
2002-07-24 11:00:00,52.9,1.5638,Yes,Long,1.0,Win,1.5638,1.559,1.5734,
2002-07-29 12:00:00,25.9,1.5666,Yes,Short,,Win,1.5666,1.5688,1.5622,1.0
2002-07-30 11:00:00,0.0,1.5624,Yes,Long,1.0,Loss,1.5624,1.5611,1.5664,
2002-07-30 13:00:00,0.0,1.5648,Yes,Long,1.0,Win,1.5648,1.5609,1.5726,
2002-08-05 17:00:00,25.0,1.5665,Yes,Long,1.0,Loss,1.5665,1.5621,1.5753,
2002-08-07 12:00:00,0.0,1.5373,Yes,Long,1.0,Loss,1.5373,1.5359,1.5413,
2002-08-12 17:00:00,25.0,1.5287,Yes,Short,,Loss,1.5287,1.5322,1.5217,1.0
2002-08-13 12:00:00,25.0,1.5293,Yes,Long,1.0,Win,1.5293,1.5253,1.5373,
2002-08-14 16:00:00,25.0,1.5411,Yes,Short,,Loss,1.5411,1.5463,1.5307,1.0
2002-08-15 13:00:00,50.0,1.5327,Yes,Long,1.0,Win,1.5327,1.5303,1.5375,
2002-08-21 18:00:00,0.4,1.5313,Yes,Long,1.0,Loss,1.5313,1.521,1.5519,
2002-08-22 11:00:00,0.4,1.5271,Yes,Long,1.0,Loss,1.5271,1.5254,1.5311,
2002-08-22 17:00:00,0.1,1.5265,Yes,Long,1.0,Loss,1.5265,1.5249,1.5305,
2002-08-26 13:00:00,0.0,1.5212,Yes,Long,1.0,Win,1.5212,1.5187,1.5262,
2002-08-28 11:00:00,50.0,1.533,Yes,Long,1.0,Win,1.533,1.5313,1.537,
