Datetime_Kyiv,Trend_%,Close_Price,Signal_Triggered,Direction,Swept_AL_Into_FVG,1h_Bullish_Flip,Outcome,Entry,SL,TP,Swept_AH_Into_FVG,1h_Bearish_Flip
2015-05-20 22:00:00,43.1,1.55459,Yes,Short,,,Loss,1.55459,1.55659,1.55059,1.0,1.0
2015-05-27 13:00:00,0.0,1.53897,Yes,Short,,,Win,1.53897,1.54097,1.53497,1.0,1.0
2015-05-28 12:00:00,0.0,1.53341,Yes,Short,,,Win,1.53341,1.53541,1.52941,1.0,1.0
2015-06-04 12:00:00,50.0,1.53965,Yes,Short,,,Loss,1.53965,1.54165,1.53565,1.0,1.0
2015-06-09 11:00:00,25.0,1.52852,Yes,Long,1.0,1.0,Win,1.52852,1.52652,1.53252,,
2015-06-12 18:00:00,53.3,1.55675,Yes,Long,1.0,1.0,Loss,1.55675,1.55475,1.56075,,
2015-06-15 19:00:00,83.6,1.55716,Yes,Long,1.0,1.0,Win,1.55716,1.55516,1.56116,,
2015-06-16 11:00:00,83.7,1.55939,Yes,Long,1.0,1.0,Loss,1.55939,1.55739,1.56339,,
2015-06-16 12:00:00,83.7,1.55462,Yes,Long,1.0,1.0,Win,1.55462,1.55262,1.55862,,
2015-06-18 11:00:00,93.2,1.58867,Yes,Long,1.0,1.0,Win,1.58867,1.58667,1.59267,,
2015-06-19 16:00:00,71.5,1.58675,Yes,Long,1.0,1.0,Win,1.58675,1.58475,1.59075,,
2015-06-22 11:00:00,71.5,1.58546,Yes,Short,,,Loss,1.58546,1.58746,1.58146,1.0,1.0
2015-06-29 11:00:00,1.1,1.56982,Yes,Short,,,Loss,1.56982,1.57182,1.56582,1.0,1.0
2015-06-30 12:00:00,50.0,1.57206,Yes,Short,,,Loss,1.57206,1.57406,1.56806,1.0,1.0
2015-07-01 12:00:00,25.0,1.56638,Yes,Short,,,Win,1.56638,1.56838,1.56238,1.0,1.0
2015-07-08 12:00:00,0.0,1.5407,Yes,Short,,,Win,1.5407,1.5427,1.5367,1.0,1.0
2015-07-09 20:00:00,0.0,1.53529,Yes,Short,,,Loss,1.53529,1.53729,1.53129,1.0,1.0
2015-07-09 23:00:00,0.0,1.53782,Yes,Short,,,Loss,1.53782,1.53982,1.53382,1.0,1.0
2015-07-20 18:00:00,48.6,1.55912,Yes,Long,1.0,1.0,Loss,1.55912,1.55712,1.56312,,
2015-07-21 14:00:00,33.5,1.55444,Yes,Long,1.0,1.0,Win,1.55444,1.55244,1.55844,,
2015-07-28 11:00:00,50.0,1.55409,Yes,Long,1.0,1.0,Win,1.55409,1.55209,1.55809,,
2015-07-30 19:00:00,50.0,1.55813,Yes,Short,,,Loss,1.55813,1.56013,1.55413,1.0,1.0
2015-08-04 20:00:00,34.3,1.56309,Yes,Long,1.0,1.0,Loss,1.56309,1.56109,1.56709,,
2015-08-07 16:00:00,0.0,1.54731,Yes,Short,,,Win,1.54731,1.54931,1.54331,1.0,1.0
2015-08-11 11:00:00,50.0,1.56045,Yes,Long,1.0,1.0,Loss,1.56045,1.55845,1.56445,,
2015-08-11 13:00:00,50.0,1.55815,Yes,Long,1.0,1.0,Loss,1.55815,1.55615,1.56215,,
2015-08-18 12:00:00,63.2,1.567,Yes,Short,,,Loss,1.567,1.569,1.563,1.0,1.0
2015-08-24 12:00:00,85.2,1.57117,Yes,Long,1.0,1.0,Win,1.57117,1.56917,1.57517,,
2015-09-01 11:00:00,25.0,1.53774,Yes,Short,,,Win,1.53774,1.53974,1.53374,1.0,1.0
2015-09-15 10:00:00,26.6,1.54082,Yes,Short,,,Loss,1.54082,1.54282,1.53682,1.0,1.0
2015-09-15 11:00:00,29.0,1.54415,Yes,Short,,,Win,1.54415,1.54615,1.54015,1.0,1.0
2015-09-21 12:00:00,82.0,1.55226,Yes,Short,,,Loss,1.55226,1.55426,1.54826,1.0,1.0
2015-09-21 18:00:00,81.7,1.54837,Yes,Short,,,Loss,1.54837,1.55037,1.54437,1.0,1.0
2015-09-24 15:00:00,0.0,1.52276,Yes,Short,,,Loss,1.52276,1.52476,1.51876,1.0,1.0
2015-09-24 17:00:00,0.0,1.52596,Yes,Short,,,Loss,1.52596,1.52796,1.52196,1.0,1.0
2015-09-28 11:00:00,0.0,1.52071,Yes,Short,,,Loss,1.52071,1.52271,1.51671,1.0,1.0
2015-09-28 12:00:00,0.0,1.52306,Yes,Short,,,Win,1.52306,1.52506,1.51906,1.0,1.0
2015-09-29 15:00:00,25.0,1.51462,Yes,Short,,,Loss,1.51462,1.51662,1.51062,1.0,1.0
2015-09-30 13:00:00,0.0,1.51895,Yes,Short,,,Loss,1.51895,1.52095,1.51495,1.0,1.0
2015-10-01 12:00:00,25.0,1.51498,Yes,Short,,,Loss,1.51498,1.51698,1.51098,1.0,1.0
2015-10-01 21:00:00,25.0,1.51352,Yes,Short,,,Loss,1.51352,1.51552,1.50952,1.0,1.0
2015-10-08 16:00:00,57.3,1.52818,Yes,Long,1.0,1.0,Loss,1.52818,1.52618,1.53218,,
2015-10-13 12:00:00,65.8,1.5243,Yes,Long,1.0,1.0,Loss,1.5243,1.5223,1.5283,,
2015-10-20 18:00:00,81.2,1.54607,Yes,Short,,,Win,1.54607,1.54807,1.54207,1.0,1.0
2015-10-21 21:00:00,51.8,1.5414,Yes,Short,,,Loss,1.5414,1.5434,1.5374,1.0,1.0
2015-10-22 17:00:00,22.4,1.5399,Yes,Short,,,Loss,1.5399,1.5419,1.5359,1.0,1.0
2015-11-13 17:00:00,25.0,1.51952,Yes,Short,,,Loss,1.51952,1.52152,1.51552,1.0,1.0
2015-11-13 18:00:00,25.0,1.52064,Yes,Short,,,Loss,1.52064,1.52264,1.51664,1.0,1.0
2015-11-16 09:00:00,50.0,1.51992,Yes,Short,,,Win,1.51992,1.52192,1.51592,1.0,1.0
2015-11-18 11:00:00,25.0,1.52298,Yes,Long,1.0,1.0,Loss,1.52298,1.52098,1.52698,,
2015-11-20 11:00:00,87.9,1.5294,Yes,Long,1.0,1.0,Loss,1.5294,1.5274,1.5334,,
2015-11-20 13:00:00,87.9,1.52712,Yes,Long,1.0,1.0,Loss,1.52712,1.52512,1.53112,,
2015-11-27 11:00:00,50.0,1.50358,Yes,Short,,,Loss,1.50358,1.50558,1.49958,1.0,1.0
2015-12-11 12:00:00,59.9,1.51554,Yes,Long,1.0,1.0,Loss,1.51554,1.51354,1.51954,,
2015-12-15 09:00:00,45.0,1.51492,Yes,Short,,,Loss,1.51492,1.51692,1.51092,1.0,1.0
2015-12-15 17:00:00,21.3,1.5048,Yes,Short,,,Win,1.5048,1.5068,1.5008,1.0,1.0
2015-12-22 13:00:00,0.0,1.48719,Yes,Short,,,Win,1.48719,1.48919,1.48319,1.0,1.0
2015-12-29 11:00:00,0.0,1.48702,Yes,Short,,,Win,1.48702,1.48902,1.48302,1.0,1.0
2015-12-30 16:00:00,0.0,1.4823,Yes,Short,,,Loss,1.4823,1.4843,1.4783,1.0,1.0
2015-12-31 12:00:00,25.0,1.48142,Yes,Short,,,Loss,1.48142,1.48342,1.47742,1.0,1.0
2015-12-31 14:00:00,25.0,1.48211,Yes,Short,,,Win,1.48211,1.48411,1.47811,1.0,1.0
2016-01-04 16:00:00,25.0,1.47149,Yes,Short,,,Win,1.47149,1.47349,1.46749,1.0,1.0
2016-01-14 11:00:00,25.0,1.43745,Yes,Short,,,Loss,1.43745,1.43945,1.43345,1.0,1.0
2016-01-14 14:00:00,25.0,1.43947,Yes,Short,,,Loss,1.43947,1.44147,1.43547,1.0,1.0
2016-01-18 10:00:00,0.0,1.43008,Yes,Short,,,Win,1.43008,1.43208,1.42608,1.0,1.0
2016-01-19 14:00:00,0.0,1.42182,Yes,Short,,,Win,1.42182,1.42382,1.41782,1.0,1.0
2016-02-02 13:00:00,50.0,1.44231,Yes,Long,1.0,1.0,Loss,1.44231,1.44031,1.44631,,
2016-02-02 14:00:00,50.1,1.44042,Yes,Long,1.0,1.0,Loss,1.44042,1.43842,1.44442,,
2016-02-03 10:00:00,75.9,1.43965,Yes,Long,1.0,1.0,Win,1.43965,1.43765,1.44365,,
2016-02-04 14:00:00,76.9,1.46162,Yes,Long,1.0,1.0,Win,1.46162,1.45962,1.46562,,
2016-02-05 15:00:00,82.4,1.44818,Yes,Short,,,Loss,1.44818,1.45018,1.44418,1.0,1.0
2016-02-05 16:00:00,82.4,1.45005,Yes,Short,,,Win,1.45005,1.45205,1.44605,1.0,1.0
2016-02-08 09:00:00,34.1,1.45293,Yes,Short,,,Win,1.45293,1.45493,1.44893,1.0,1.0
2016-02-09 14:00:00,24.1,1.44101,Yes,Short,,,Loss,1.44101,1.44301,1.43701,1.0,1.0
2016-02-09 17:00:00,24.1,1.44829,Yes,Short,,,Loss,1.44829,1.45029,1.44429,1.0,1.0
2016-02-12 09:00:00,12.4,1.44945,Yes,Short,,,Loss,1.44945,1.45145,1.44545,1.0,1.0
2016-02-12 16:00:00,9.1,1.44557,Yes,Short,,,Loss,1.44557,1.44757,1.44157,1.0,1.0
2016-02-16 10:00:00,0.0,1.45004,Yes,Short,,,Win,1.45004,1.45204,1.44604,1.0,1.0
2016-02-17 11:00:00,0.0,1.43103,Yes,Short,,,Loss,1.43103,1.43303,1.42703,1.0,1.0
2016-02-17 16:00:00,0.0,1.42504,Yes,Short,,,Loss,1.42504,1.42704,1.42104,1.0,1.0
2016-02-19 18:00:00,50.0,1.43407,Yes,Long,1.0,1.0,Win,1.43407,1.43207,1.43807,,
2016-02-22 00:00:00,50.0,1.42946,Yes,Short,,,Win,1.42946,1.43146,1.42546,1.0,1.0
2016-02-24 11:00:00,25.0,1.39371,Yes,Short,,,Win,1.39371,1.39571,1.38971,1.0,1.0
2016-03-03 11:00:00,50.0,1.40813,Yes,Long,1.0,1.0,Loss,1.40813,1.40613,1.41213,,
2016-03-03 14:00:00,50.0,1.40921,Yes,Long,1.0,1.0,Loss,1.40921,1.40721,1.41321,,
2016-03-04 16:00:00,50.0,1.4216,Yes,Long,1.0,1.0,Loss,1.4216,1.4196,1.4256,,
2016-03-04 17:00:00,50.0,1.42153,Yes,Long,1.0,1.0,Loss,1.42153,1.41953,1.42553,,
2016-03-08 18:00:00,60.9,1.42234,Yes,Long,1.0,1.0,Loss,1.42234,1.42034,1.42634,,
2016-03-10 00:00:00,65.4,1.42103,Yes,Short,,,Loss,1.42103,1.42303,1.41703,1.0,1.0
2016-03-10 17:00:00,65.4,1.43061,Yes,Short,,,Win,1.43061,1.43261,1.42661,1.0,1.0
2016-03-11 12:00:00,67.9,1.42864,Yes,Long,1.0,1.0,Win,1.42864,1.42664,1.43264,,
2016-03-17 11:00:00,27.2,1.42988,Yes,Long,1.0,1.0,Win,1.42988,1.42788,1.43388,,
2016-03-18 15:00:00,56.7,1.449,Yes,Long,1.0,1.0,Loss,1.449,1.447,1.453,,
2016-03-29 12:00:00,50.0,1.42505,Yes,Long,1.0,1.0,Win,1.42505,1.42305,1.42905,,
2016-03-30 20:00:00,50.0,1.43913,Yes,Long,1.0,1.0,Loss,1.43913,1.43713,1.44313,,
2016-03-31 12:00:00,50.0,1.43847,Yes,Long,1.0,1.0,Win,1.43847,1.43647,1.44247,,
2016-04-04 23:00:00,34.7,1.42634,Yes,Short,,,Win,1.42634,1.42834,1.42234,1.0,1.0
2016-04-08 11:00:00,25.0,1.41227,Yes,Long,1.0,1.0,Loss,1.41227,1.41027,1.41627,,
2016-04-08 12:00:00,25.0,1.41061,Yes,Long,1.0,1.0,Loss,1.41061,1.40861,1.41461,,
2016-04-21 12:00:00,52.5,1.4314,Yes,Short,,,Loss,1.4314,1.4334,1.4274,1.0,1.0
2016-04-21 13:00:00,52.5,1.43573,Yes,Short,,,Loss,1.43573,1.43773,1.43173,1.0,1.0
2016-04-25 14:00:00,50.6,1.44526,Yes,Long,1.0,1.0,Win,1.44526,1.44326,1.44926,,
2016-05-04 12:00:00,88.1,1.44826,Yes,Short,,,Loss,1.44826,1.45026,1.44426,1.0,1.0
2016-05-04 13:00:00,88.1,1.448,Yes,Short,,,Loss,1.448,1.45,1.444,1.0,1.0
2016-05-05 11:00:00,21.2,1.44789,Yes,Long,1.0,1.0,Loss,1.44789,1.44589,1.45189,,
2016-05-09 13:00:00,25.0,1.44757,Yes,Long,1.0,1.0,Loss,1.44757,1.44557,1.45157,,
2016-05-09 14:00:00,25.0,1.4443,Yes,Long,1.0,1.0,Loss,1.4443,1.4423,1.4483,,
2016-05-11 18:00:00,25.0,1.44635,Yes,Long,1.0,1.0,Loss,1.44635,1.44435,1.45035,,
2016-05-12 13:00:00,50.0,1.4457,Yes,Long,1.0,1.0,Loss,1.4457,1.4437,1.4497,,
2016-05-12 14:00:00,50.0,1.44435,Yes,Long,1.0,1.0,Win,1.44435,1.44235,1.44835,,
2016-05-19 12:00:00,26.7,1.4648,Yes,Long,1.0,1.0,Loss,1.4648,1.4628,1.4688,,
2016-05-19 13:00:00,26.7,1.46374,Yes,Long,1.0,1.0,Loss,1.46374,1.46174,1.46774,,
2016-05-23 14:00:00,45.3,1.44695,Yes,Short,,,Loss,1.44695,1.44895,1.44295,1.0,1.0
2016-05-25 11:00:00,45.9,1.46601,Yes,Long,1.0,1.0,Loss,1.46601,1.46401,1.47001,,
2016-05-25 12:00:00,45.9,1.46485,Yes,Long,1.0,1.0,Loss,1.46485,1.46285,1.46885,,
2016-06-01 10:00:00,30.3,1.44728,Yes,Short,,,Loss,1.44728,1.44928,1.44328,1.0,1.0
2016-06-01 11:00:00,27.7,1.4489,Yes,Short,,,Win,1.4489,1.4509,1.4449,1.0,1.0
2016-06-03 13:00:00,0.0,1.44119,Yes,Long,1.0,1.0,Win,1.44119,1.43919,1.44519,,
2016-06-09 11:00:00,25.0,1.44639,Yes,Short,,,Loss,1.44639,1.44839,1.44239,1.0,1.0
2016-06-16 21:00:00,25.0,1.42086,Yes,Long,1.0,1.0,Win,1.42086,1.41886,1.42486,,
2016-06-23 13:00:00,71.9,1.48469,Yes,Long,1.0,1.0,Win,1.48469,1.48269,1.48869,,
2016-06-27 12:00:00,25.1,1.33247,Yes,Short,,,Win,1.33247,1.33447,1.32847,1.0,1.0
2016-06-30 23:00:00,25.0,1.33125,Yes,Long,1.0,1.0,Loss,1.33125,1.32925,1.33525,,
2016-07-01 01:00:00,25.0,1.32857,Yes,Long,1.0,1.0,Win,1.32857,1.32657,1.33257,,
2016-07-07 18:00:00,0.0,1.2931,Yes,Short,,,Win,1.2931,1.2951,1.2891,1.0,1.0
2016-07-08 10:00:00,50.0,1.29282,Yes,Short,,,Loss,1.29282,1.29482,1.28882,1.0,1.0
2016-07-08 11:00:00,50.0,1.29427,Yes,Short,,,Loss,1.29427,1.29627,1.29027,1.0,1.0
2016-07-11 10:00:00,25.0,1.29447,Yes,Long,1.0,1.0,Loss,1.29447,1.29247,1.29847,,
2016-07-11 15:00:00,25.0,1.29856,Yes,Long,1.0,1.0,Loss,1.29856,1.29656,1.30256,,
2016-07-21 19:00:00,40.2,1.32161,Yes,Long,1.0,1.0,Loss,1.32161,1.31961,1.32561,,
2016-07-21 21:00:00,40.2,1.32047,Yes,Long,1.0,1.0,Win,1.32047,1.31847,1.32447,,
2016-07-26 13:00:00,25.0,1.3121,Yes,Short,,,Loss,1.3121,1.3141,1.3081,1.0,1.0
2016-07-28 23:00:00,50.0,1.31596,Yes,Long,1.0,1.0,Win,1.31596,1.31396,1.31996,,
2016-08-03 12:00:00,59.9,1.33537,Yes,Long,1.0,1.0,Loss,1.33537,1.33337,1.33937,,
2016-08-05 16:00:00,19.1,1.3047,Yes,Short,,,Loss,1.3047,1.3067,1.3007,1.0,1.0
2016-08-12 18:00:00,0.0,1.29347,Yes,Short,,,Win,1.29347,1.29547,1.28947,1.0,1.0
2016-08-17 22:00:00,25.0,1.30434,Yes,Long,1.0,1.0,Win,1.30434,1.30234,1.30834,,
2016-08-24 12:00:00,80.6,1.32202,Yes,Long,1.0,1.0,Win,1.32202,1.32002,1.32602,,
2016-08-25 23:00:00,66.4,1.31902,Yes,Long,1.0,1.0,Win,1.31902,1.31702,1.32302,,
2016-09-20 11:00:00,25.0,1.30348,Yes,Short,,,Win,1.30348,1.30548,1.29948,1.0,1.0
2016-09-28 12:00:00,50.0,1.29924,Yes,Long,1.0,1.0,Win,1.29924,1.29724,1.30324,,
2016-10-14 12:00:00,0.0,1.22146,Yes,Long,1.0,1.0,Win,1.22146,1.21946,1.22546,,
2016-10-17 19:00:00,0.0,1.21853,Yes,Long,1.0,1.0,Win,1.21853,1.21653,1.22253,,
2016-10-21 20:00:00,25.0,1.22357,Yes,Long,1.0,1.0,Loss,1.22357,1.22157,1.22757,,
2016-10-25 16:00:00,27.5,1.21807,Yes,Short,,,Win,1.21807,1.22007,1.21407,1.0,1.0
2016-11-08 14:00:00,85.7,1.23871,Yes,Short,,,Loss,1.23871,1.24071,1.23471,1.0,1.0
2016-11-16 11:00:00,12.9,1.24567,Yes,Short,,,Win,1.24567,1.24767,1.24167,1.0,1.0
2016-11-17 15:00:00,26.1,1.24378,Yes,Short,,,Loss,1.24378,1.24578,1.23978,1.0,1.0
2016-11-18 10:00:00,50.1,1.24144,Yes,Long,1.0,1.0,Loss,1.24144,1.23944,1.24544,,
2016-11-18 14:00:00,50.1,1.23694,Yes,Short,,,Win,1.23694,1.23894,1.23294,1.0,1.0
2016-11-24 11:00:00,0.0,1.24558,Yes,Short,,,Loss,1.24558,1.24758,1.24158,1.0,1.0
2016-11-24 12:00:00,0.0,1.24705,Yes,Short,,,Loss,1.24705,1.24905,1.24305,1.0,1.0
2016-11-25 09:00:00,50.0,1.24318,Yes,Short,,,Loss,1.24318,1.24518,1.23918,1.0,1.0
2016-11-25 11:00:00,50.0,1.24718,Yes,Short,,,Win,1.24718,1.24918,1.24318,1.0,1.0
2016-11-30 12:00:00,32.4,1.24353,Yes,Long,1.0,1.0,Win,1.24353,1.24153,1.24753,,
2016-12-09 10:00:00,27.0,1.25983,Yes,Short,,,Loss,1.25983,1.26183,1.25583,1.0,1.0
2016-12-09 11:00:00,27.0,1.26145,Yes,Short,,,Win,1.26145,1.26345,1.25745,1.0,1.0
2016-12-21 18:00:00,0.0,1.2347,Yes,Long,1.0,1.0,Loss,1.2347,1.2327,1.2387,,
2016-12-30 11:00:00,50.0,1.23128,Yes,Long,1.0,1.0,Loss,1.23128,1.22928,1.23528,,
2017-01-05 10:00:00,52.3,1.22751,Yes,Long,1.0,1.0,Win,1.22751,1.22551,1.23151,,
2017-01-06 10:00:00,62.2,1.23873,Yes,Long,1.0,1.0,Loss,1.23873,1.23673,1.24273,,
2017-01-13 16:00:00,50.0,1.21349,Yes,Short,,,Loss,1.21349,1.21549,1.20949,1.0,1.0
2017-01-13 17:00:00,50.0,1.21829,Yes,Short,,,Loss,1.21829,1.22029,1.21429,1.0,1.0
2017-01-16 00:00:00,25.0,1.20444,Yes,Short,,,Win,1.20444,1.20644,1.20044,1.0,1.0
2017-01-25 11:00:00,58.3,1.25879,Yes,Long,1.0,1.0,Loss,1.25879,1.25679,1.26279,,
2017-01-25 12:00:00,58.3,1.25773,Yes,Long,1.0,1.0,Loss,1.25773,1.25573,1.26173,,
2017-02-01 11:00:00,55.2,1.26033,Yes,Long,1.0,1.0,Win,1.26033,1.25833,1.26433,,
2017-02-09 16:00:00,50.0,1.25418,Yes,Short,,,Win,1.25418,1.25618,1.25018,1.0,1.0
2017-02-17 19:00:00,25.0,1.24424,Yes,Long,1.0,1.0,Loss,1.24424,1.24224,1.24824,,
2017-02-21 16:00:00,25.0,1.24394,Yes,Long,1.0,1.0,Win,1.24394,1.24194,1.24794,,
2017-02-24 10:00:00,50.0,1.25327,Yes,Long,1.0,1.0,Loss,1.25327,1.25127,1.25727,,
2017-03-16 15:00:00,25.0,1.23686,Yes,Long,1.0,1.0,Loss,1.23686,1.23486,1.24086,,
2017-03-16 16:00:00,25.0,1.23409,Yes,Long,1.0,1.0,Win,1.23409,1.23209,1.23809,,
2017-03-17 10:00:00,50.6,1.23375,Yes,Long,1.0,1.0,Win,1.23375,1.23175,1.23775,,
2017-03-22 18:00:00,92.5,1.24751,Yes,Long,1.0,1.0,Win,1.24751,1.24551,1.25151,,
2017-03-29 16:00:00,33.9,1.24164,Yes,Short,,,Loss,1.24164,1.24364,1.23764,1.0,1.0
2017-03-29 18:00:00,33.9,1.24099,Yes,Short,,,Loss,1.24099,1.24299,1.23699,1.0,1.0
2017-03-31 15:00:00,32.4,1.24864,Yes,Long,1.0,1.0,Loss,1.24864,1.24664,1.25264,,
2017-03-31 16:00:00,32.4,1.247,Yes,Long,1.0,1.0,Win,1.247,1.245,1.251,,
2017-04-06 18:00:00,50.0,1.24936,Yes,Long,1.0,1.0,Loss,1.24936,1.24736,1.25336,,
2017-04-18 13:00:00,72.3,1.25565,Yes,Long,1.0,1.0,Win,1.25565,1.25365,1.25965,,
2017-04-21 12:00:00,67.6,1.28015,Yes,Long,1.0,1.0,Loss,1.28015,1.27815,1.28415,,
2017-04-22 00:00:00,67.6,1.28093,Yes,Long,1.0,1.0,Loss,1.28093,1.27893,1.28493,,
2017-04-24 01:00:00,67.6,1.28261,Yes,Long,1.0,1.0,Loss,1.28261,1.28061,1.28661,,
2017-04-24 11:00:00,66.9,1.28132,Yes,Long,1.0,1.0,Loss,1.28132,1.27932,1.28532,,
2017-05-08 15:00:00,54.3,1.29457,Yes,Short,,,Loss,1.29457,1.29657,1.29057,1.0,1.0
2017-05-09 11:00:00,49.9,1.29571,Yes,Short,,,Win,1.29571,1.29771,1.29171,1.0,1.0
2017-05-11 12:00:00,60.3,1.29133,Yes,Short,,,Win,1.29133,1.29333,1.28733,1.0,1.0
2017-05-15 15:00:00,0.0,1.29144,Yes,Short,,,Loss,1.29144,1.29344,1.28744,1.0,1.0
2017-05-16 12:00:00,50.0,1.29018,Yes,Long,1.0,1.0,Loss,1.29018,1.28818,1.29418,,
2017-05-16 13:00:00,50.0,1.28843,Yes,Long,1.0,1.0,Win,1.28843,1.28643,1.29243,,
2017-05-30 01:00:00,25.0,1.28348,Yes,Short,,,Win,1.28348,1.28548,1.27948,1.0,1.0
2017-05-30 20:00:00,25.0,1.28436,Yes,Short,,,Win,1.28436,1.28636,1.28036,1.0,1.0
2017-06-01 18:00:00,25.0,1.29019,Yes,Long,1.0,1.0,Loss,1.29019,1.28819,1.29419,,
2017-06-02 16:00:00,25.0,1.28846,Yes,Long,1.0,1.0,Loss,1.28846,1.28646,1.29246,,
2017-06-02 17:00:00,25.0,1.28656,Yes,Long,1.0,1.0,Win,1.28656,1.28456,1.29056,,
2017-06-08 10:00:00,60.8,1.29735,Yes,Short,,,Win,1.29735,1.29935,1.29335,1.0,1.0
2017-06-14 10:00:00,25.0,1.27872,Yes,Long,1.0,1.0,Loss,1.27872,1.27672,1.28272,,
2017-06-14 12:00:00,25.0,1.27415,Yes,Long,1.0,1.0,Win,1.27415,1.27215,1.27815,,
2017-06-15 15:00:00,50.0,1.27658,Yes,Long,1.0,1.0,Loss,1.27658,1.27458,1.28058,,
2017-06-15 16:00:00,50.0,1.27392,Yes,Long,1.0,1.0,Win,1.27392,1.27192,1.27792,,
2017-06-20 11:00:00,25.0,1.26779,Yes,Short,,,Loss,1.26779,1.26979,1.26379,1.0,1.0
2017-06-20 13:00:00,25.0,1.26989,Yes,Short,,,Win,1.26989,1.27189,1.26589,1.0,1.0
2017-06-28 12:00:00,50.0,1.28278,Yes,Long,1.0,1.0,Win,1.28278,1.28078,1.28678,,
2017-06-30 18:00:00,74.1,1.29886,Yes,Long,1.0,1.0,Win,1.29886,1.29686,1.30286,,
2017-07-03 11:00:00,63.8,1.30063,Yes,Short,,,Win,1.30063,1.30263,1.29663,1.0,1.0
2017-07-18 12:00:00,63.3,1.30254,Yes,Long,1.0,1.0,Loss,1.30254,1.30054,1.30654,,
2017-07-18 20:00:00,66.1,1.30456,Yes,Long,1.0,1.0,Loss,1.30456,1.30256,1.30856,,
2017-07-19 11:00:00,45.1,1.30187,Yes,Short,,,Loss,1.30187,1.30387,1.29787,1.0,1.0
2017-07-19 13:00:00,45.1,1.30252,Yes,Short,,,Loss,1.30252,1.30452,1.29852,1.0,1.0
2017-07-31 18:00:00,42.4,1.31812,Yes,Long,1.0,1.0,Win,1.31812,1.31612,1.32212,,
2017-08-04 16:00:00,62.7,1.30815,Yes,Short,,,Win,1.30815,1.31015,1.30415,1.0,1.0
2017-08-09 15:00:00,0.0,1.29929,Yes,Short,,,Loss,1.29929,1.30129,1.29529,1.0,1.0
2017-08-16 12:00:00,0.0,1.28913,Yes,Short,,,Win,1.28913,1.29113,1.28513,1.0,1.0
2017-08-30 10:00:00,51.5,1.29083,Yes,Long,1.0,1.0,Loss,1.29083,1.28883,1.29483,,
2017-08-30 19:00:00,28.6,1.29337,Yes,Long,1.0,1.0,Loss,1.29337,1.29137,1.29737,,
2017-09-01 15:00:00,41.4,1.29409,Yes,Long,1.0,1.0,Win,1.29409,1.29209,1.29809,,
2017-09-19 12:00:00,67.8,1.34767,Yes,Short,,,Loss,1.34767,1.34967,1.34367,1.0,1.0
2017-09-19 13:00:00,67.8,1.35016,Yes,Short,,,Loss,1.35016,1.35216,1.34616,1.0,1.0
2017-09-20 22:00:00,67.0,1.34832,Yes,Short,,,Loss,1.34832,1.35032,1.34432,1.0,1.0
2017-10-18 12:00:00,14.6,1.31595,Yes,Short,,,Loss,1.31595,1.31795,1.31195,1.0,1.0
2017-10-18 14:00:00,14.6,1.31822,Yes,Short,,,Loss,1.31822,1.32022,1.31422,1.0,1.0
2017-11-09 10:00:00,0.0,1.31183,Yes,Short,,,Loss,1.31183,1.31383,1.30783,1.0,1.0
2017-11-10 09:00:00,25.0,1.3131,Yes,Long,1.0,1.0,Win,1.3131,1.3111,1.3171,,
2017-11-15 01:00:00,25.0,1.31569,Yes,Short,,,Loss,1.31569,1.31769,1.31169,1.0,1.0
2017-11-16 12:00:00,63.3,1.31958,Yes,Long,1.0,1.0,Loss,1.31958,1.31758,1.32358,,
2017-11-22 15:00:00,33.7,1.3261,Yes,Long,1.0,1.0,Win,1.3261,1.3241,1.3301,,
2017-11-28 09:00:00,95.7,1.33226,Yes,Long,1.0,1.0,Loss,1.33226,1.33026,1.33626,,
2017-11-28 10:00:00,70.5,1.33087,Yes,Long,1.0,1.0,Loss,1.33087,1.32887,1.33487,,
2017-12-04 17:00:00,65.7,1.34782,Yes,Short,,,Win,1.34782,1.34982,1.34382,1.0,1.0
2017-12-11 09:00:00,52.9,1.33869,Yes,Short,,,Win,1.33869,1.34069,1.33469,1.0,1.0
2017-12-19 11:00:00,0.0,1.33713,Yes,Short,,,Win,1.33713,1.33913,1.33313,1.0,1.0
2017-12-22 01:00:00,25.0,1.33774,Yes,Short,,,Loss,1.33774,1.33974,1.33374,1.0,1.0
2017-12-22 11:00:00,25.4,1.339,Yes,Long,1.0,1.0,Loss,1.339,1.337,1.343,,
2017-12-22 13:00:00,25.4,1.33861,Yes,Long,1.0,1.0,Loss,1.33861,1.33661,1.34261,,
2017-12-26 18:00:00,25.0,1.33676,Yes,Long,1.0,1.0,Win,1.33676,1.33476,1.34076,,
2018-01-10 12:00:00,26.5,1.35403,Yes,Short,,,Loss,1.35403,1.35603,1.35003,1.0,1.0
2018-01-10 13:00:00,26.5,1.35528,Yes,Short,,,Win,1.35528,1.35728,1.35128,1.0,1.0
2018-01-17 11:00:00,78.6,1.37939,Yes,Long,1.0,1.0,Win,1.37939,1.37739,1.38339,,
2018-01-18 09:00:00,82.3,1.38306,Yes,Long,1.0,1.0,Win,1.38306,1.38106,1.38706,,
2018-01-31 11:00:00,29.7,1.41279,Yes,Long,1.0,1.0,Win,1.41279,1.41079,1.41679,,
